keyword,genres
"[""apprentice"", ""butcher"", ""conformity"", ""desire"", ""dilemma"", ""faith"", ""forbidden-love"", ""Jewish"", ""loyalty"", ""Orthodox"", ""Rabbi""]","[""Drama""]"
"[""competition"", ""resort"", ""snowboarding"", ""tomboy""]","[""Comedy""]"
"[""""]","[""Drama""]"
"[""America"", ""bear"", ""bishop"", ""boycott"", ""child"", ""church"", ""colonialism"", ""confession [criminal]"", ""congregation"", ""conscience"", ""daughter"", ""ethics"", ""extramarital-affair"", ""father"", ""guilt"", ""husband"", ""illegitimacy"", ""illegitimate-child"", ""letter"", ""life"", ""love"", ""love-triangle"", ""marriage"", ""paternity"", ""Pilgrims"", ""pregnancy"", ""reputation"", ""return"", ""scandal"", ""secrets"", ""silence"", ""sin"", ""spiritual"", ""townspeople"", ""tragic-love"", ""wife"", ""woman""]","[""Drama""]"
"[""duke"", ""ex-lover"", ""French-Revolution"", ""friendship"", ""king"", ""aristocracy"", ""execution""]","[""Drama""]"
"[""cowboy"", ""family"", ""love"", ""love-affair"", ""ranch-hand"", ""sex"", ""sexual-identity""]","[""Romance"", ""Drama""]"
"[""star-crossed-lovers"", ""family-disapproval"", ""family-feud"", ""gangster"", ""love"", ""romance"", ""tragic-love""]","[""Drama"", ""Romance""]"
"[""star-crossed-lovers"", ""romance"", ""suicide"", ""tragic-love"", ""family-feud"", ""forbidden-love"", ""passion"", ""death"", ""teenagers""]","[""Drama"", ""Romance""]"
"[""reanimation"", ""transformation"", ""zombie"", ""friendship"", ""undead""]","[""Comedy""]"
"[""professor"", ""college"", ""daughter"", ""landlady"", ""Lolita"", ""mother"", ""obsession"", ""playwright"", ""teenagers""]","[""Comedy"", ""Drama""]"
"[""childhood-sweetheart"", ""couple"", ""disapproval"", ""folk-tales"", ""hometown"", ""outlaw [Western]"", ""rampage""]","[""Western""]"
"[""coming-of-age"", ""sex"", ""daughter"", ""extramarital-affair"", ""generation-gap"", ""love-triangle"", ""May-December-romance"", ""mother"", ""plastic"", ""bus"", ""wedding"", ""swimming-pool"", ""graduation"", ""promiscuity""]","[""Comedy"", ""Drama""]"
"[""actress"", ""airplane"", ""driver"", ""eccentric"", ""Hollywood"", ""romance""]","[""Comedy"", ""Drama"", ""Romance""]"
"[""forbidden-love"", ""holiday"", ""Mexican [nationality]""]","[""Comedy"", ""Fantasy""]"
"[""kabuki"", ""actor"", ""forbidden-love"", ""servant"", ""tragic-love"", ""class-consciousness""]","[""Drama""]"
"[""""]","[""Drama""]"
"[""forbidden-love"", ""priest"", ""Catholicism"", ""romance"", ""ranch"", ""reunion"", ""Outback""]","[""Drama"", ""Romance""]"
"[""seal"", ""fisherman"", ""transformation"", ""widow/widower"", ""beauty [physical]"", ""fishing-village"", ""shopkeeper"", ""blindness [physical]""]","[""Drama""]"
"[""priest"", ""bishop"", ""Catholicism"", ""community"", ""corruption"", ""daughter"", ""excommunication"", ""guerrilla"", ""hospital"", ""lust"", ""Mexico"", ""money-laundering"", ""pregnancy"", ""restaurant"", ""woman""]","[""Drama""]"
"[""Argentina"", ""father"", ""maid"", ""murder""]","[""Drama""]"
"[""vampire"", ""forbidden-love"", ""high-school"", ""small-town"", ""supernatural-powers"", ""tracking [following]"", ""single-parent""]","[""Fantasy""]"
"[""doctor"", ""interview"", ""mental-institution"", ""short-stories"", ""craziness"", ""inventor"", ""madness"", ""mental-illness"", ""mental-patient"", ""toymaker"", ""dismemberment"", ""grief"", ""missing-person"", ""psychiatry"", ""revenge"", ""schizophrenia"", ""wife""]","[""Horror"", ""Thriller""]"
"[""girl"", ""individuality"", ""sexuality""]","[""Drama""]"
"[""body-parts"", ""accident"", ""car-crash"", ""limb"", ""murder"", ""operation"", ""psychiatrist"", ""revenge"", ""serial-killer"", ""surgery"", ""transplant"", ""dismemberment"", ""experiment"", ""investigation"", ""nightmare"", ""possession"", ""science-runs-amok"", ""chase""]","[""Horror""]"
"[""demon"", ""brother"", ""demonic-possession"", ""ghost"", ""killing"", ""possession"", ""resurrection"", ""sacrifice"", ""Satanism"", ""sorcerer"", ""uncle""]","[""Horror"", ""Thriller""]"
"[""brain"", ""possession"", ""scientist"", ""accident"", ""daughter"", ""financier"", ""laboratory"", ""manipulation"", ""murder"", ""obsession"", ""plane-crash"", ""revenge"", ""tycoon"", ""transplant"", ""afterlife""]","[""Horror""]"
"[""body-parts"", ""hands"", ""severed"", ""beneficiary"", ""concert-pianist"", ""contempt"", ""inheritance"", ""mansion"", ""pianist"", ""revenge"", ""secretary"", ""will [document]"", ""investigation"", ""piano""]","[""Horror""]"
"[""body-parts"", ""brain"", ""business"", ""curse"", ""financier"", ""future"", ""head [body part]"", ""help"", ""mysticism"", ""prediction"", ""psychic"", ""revival [performance]"", ""running"", ""scientist"", ""supernatural"", ""surgery"", ""transplant"", ""tumor"", ""man"", ""power""]","[""Horror"", ""Science"", ""Fiction""]"
"[""artist"", ""doll"", ""murder"", ""revenge"", ""sculpture"", ""rage"", ""lure [tempt]""]","[""Horror""]"
"[""experiment"", ""mad-scientist"", ""reanimation"", ""bat [animal]"", ""corpse"", ""death"", ""jealousy"", ""laboratory"", ""revenge"", ""science-runs-amok"", ""serum"", ""girlfriend"", ""life"", ""zombie"", ""massacre"", ""rampage""]","[""Horror""]"
"[""cabin"", ""chainsaw"", ""demonic-possession"", ""forest"", ""gore"", ""invocation"", ""monster""]","[""Horror""]"
"[""blindness [physical]"", ""ESP (Extra Sensory Perception)"", ""eye"", ""operation"", ""transplant"", ""violinist"", ""vision [eyesight]""]","[""Horror""]"
"[""brain"", ""financier"", ""mad-scientist"", ""laboratory-assistant"", ""mind-control"", ""revenge""]","[""Horror"", ""Science"", ""Fiction""]"
"[""coroner"", ""eye"", ""gas-station-attendant"", ""hair"", ""transplant"", ""accident"", ""baseball"", ""blindness [physical]"", ""clinic"", ""escape"", ""optometry"", ""serial-killer"", ""sociopath"", ""investigation"", ""machismo"", ""murder"", ""obsession"", ""killing""]","[""Comedy"", ""Horror""]"
"[""zombie"", ""cannibal"", ""cemetery"", ""chemicals"", ""medical"", ""medical-supplies"", ""military"", ""monster"", ""morgue"", ""punk"", ""reanimation"", ""survivor"", ""undead""]","[""Horror""]"
"[""advertising"", ""advertising-agency"", ""advertising-campaign"", ""advertising-executive"", ""neck"", ""mental-health""]","[""Comedy""]"
"[""brain"", ""bully"", ""cemetery"", ""gasoline"", ""undead"", ""zombie"", ""corpse""]","[""Horror""]"
"[""woman"", ""corneal-transplant"", ""eye"", ""clairvoyance"", ""vision [eyesight]"", ""ghost"", ""supernatural-powers""]","[""Horror"", ""Thriller""]"
"[""military"", ""President"", ""military-crisis"", ""nuclear-weapon"", ""airplane"", ""bomb"", ""General"", ""mad-scientist"", ""pilot"", ""Soviet"", ""war"", ""paranoia"", ""politician"", ""mental-illness"", ""wheelchair""]","[""Comedy""]"
"[""Frankenstein"", ""mad-scientist"", ""body-parts"", ""reanimation"", ""monster""]","[""Horror"", ""Science"", ""Fiction""]"
"[""demonic-possession"", ""teenagers"", ""hands"", ""heavy-metal-music"", ""Satan"", ""crush"", ""zombie""]","[""Comedy"", ""Horror""]"
"[""head [body part]"", ""body-parts"", ""mad-scientist"", ""brain"", ""decapitation"", ""experiment"", ""fiancee"", ""laboratory"", ""love"", ""science-runs-amok"", ""surgery"", ""telepathy"", ""transplant"", ""club [place]"", ""disfigurement"", ""monster"", ""mutant"", ""prostitute/prostitution"", ""mansion""]","[""Horror"", ""Comedy""]"
"[""bloodshed"", ""body-parts"", ""disembowelment"", ""dismemberment"", ""gore"", ""milquetoast"", ""monster"", ""undead"", ""zombie""]","[""Comedy"", ""Horror""]"
"[""body-parts"", ""accident"", ""car"", ""injury"", ""killing"", ""maniac"", ""marriage"", ""mutant"", ""rampage"", ""revenge"", ""serial-killer"", ""slasher""]","[""Horror""]"
"[""alien [not human]"", ""con-artist"", ""girlfriend"", ""meteor"", ""warden"", ""bank-robbery""]","[""Horror""]"
"[""boxing"", ""trainer"", ""woman""]","[""Drama""]"
"[""boxing"", ""champion"", ""heavyweight"", ""love"", ""trainer"", ""training-program"", ""underdog"", ""collector"", ""loan-shark""]","[""Drama""]"
"[""mother"", ""sister""]","[""Comedy"", ""Drama""]"
"[""actor"", ""aging"", ""friendship"", ""generation-gap"", ""niece"", ""senior-citizen"", ""show-business""]","[""Comedy"", ""Drama""]"
"[""soldier"", ""alien [not human]"", ""death"", ""ambush"", ""battlefield"", ""vision [mystical]"", ""coward"", ""battle [war]"", ""training""]","[""Science"", ""Fiction""]"
"[""imprisonment"", ""imprisonment-false"", ""murder"", ""prison-escape"", ""prison-official"", ""socialization"", ""social-outcast"", ""warden"", ""wife""]","[""Drama""]"
"[""abuse"", ""addiction"", ""drugs"", ""overdose"", ""pharmacist"", ""robbery"", ""self-discovery""]","[""Drama""]"
"[""coming-of-age"", ""hero"", ""journey"", ""jungle"", ""king"", ""legacy"", ""lion"", ""throne"", ""villain"", ""warthog""]","[""Children's/Family"", ""Adventure""]"
"[""coma"", ""editor"", ""fashion-industry"", ""memoir"", ""paralysis"", ""playboy"", ""rebound  [recovery]""]","[""Drama""]"
"[""boxing"", ""brother"", ""champion"", ""redemption"", ""competition"", ""fight"", ""family"", ""love"", ""violence"", ""middle-age"", ""comedian"", ""girlfriend""]","[""Drama""]"
"[""mental-retardation"", ""murder"", ""physical-abuse"", ""killing"", ""investigation"", ""reporter""]","[""Drama""]"
"[""music"", ""Americana"", ""community"", ""con/scam"", ""library"", ""loot"", ""love"", ""marching-band"", ""musical [play]"", ""romance"", ""traveling-salesman""]","[""Musical""]"
"[""grief"", ""nightclub"", ""stripper"", ""audit"", ""tax-inspector""]","[""Drama""]"
"[""criminal"", ""government"", ""group"", ""mission [quest]"", ""prisoner"", ""redemption"", ""scoundrel"", ""villain""]","[""Action"", ""Science"", ""Fiction""]"
"[""alcoholism"", ""Santa-Claus"", ""burglary"", ""con-artist"", ""criminal"", ""detective"", ""mall""]","[""Comedy""]"
"[""alienation"", ""cancer"", ""crisis"", ""estrangement"", ""fate"", ""game-show"", ""love"", ""parent/child-relationship"", ""relationship"", ""responsibility""]","[""Drama""]"
"[""Holocaust"", ""Jewish"", ""concentration-camp"", ""factory"", ""German [nationality]"", ""Nazi"", ""Polish  [nationality]"", ""rescue"", ""war"", ""ghetto"", ""survivor"", ""worker""]","[""Drama"", ""War""]"
"[""gunfighter"", ""bounty-hunter"", ""aging"", ""corruption"", ""outlaw [Western]"", ""retirement"", ""sheriff"", ""town"", ""west"", ""frontier"", ""killing"", ""past"", ""sidekick"", ""good-vs-evil"", ""prostitute/prostitution"", ""rampage"", ""farming""]","[""Western""]"
"[""abuse"", ""friendship"", ""genius"", ""girlfriend"", ""man"", ""mathematics"", ""professor"", ""therapist""]","[""Drama""]"
"[""Jewish"", ""Roman"", ""friendship"", ""mother"", ""redemption"", ""religion"", ""revenge"", ""sister"", ""governor"", ""leprosy"", ""chariot""]","[""Epic""]"
"[""city"", ""accident"", ""alcoholism"", ""argument"", ""artist"", ""baking"", ""barnstorming"", ""big-city"", ""chauffeur"", ""clown"", ""conflict"", ""corpse"", ""daughter"", ""destruction"", ""doctor/nurse"", ""dog"", ""earthquake"", ""extramarital-affair"", ""father"", ""fishing"", ""girl"", ""harassment"", ""hospital"", ""jealousy"", ""killing"", ""mother"", ""party"", ""phone-sex"", ""picnic"", ""reunion"", ""secrets"", ""son"", ""songwriter"", ""suicide"", ""teenagers"", ""waiter""]","[""Drama""]"
"[""friendship"", ""love-triangle"", ""love"", ""dog"", ""artist"", ""homosexual"", ""waiter""]","[""Comedy"", ""Drama"", ""Romance""]"
"[""actor"", ""Broadway"", ""career"", ""comeback"", ""comedy"", ""daughter"", ""ego"", ""Superhero"", ""supernatural-powers"", ""telekinesis""]","[""Comedy""]"
"[""conversation"", ""flashback"", ""forest"", ""ghost"", ""investigation"", ""Japan"", ""killing"", ""murder"", ""outlaw [Western]"", ""rape"", ""trial [courtroom]"", ""truth"", ""witness""]","[""Drama""]"
"[""accident"", ""addiction"", ""child"", ""disaster"", ""drowning"", ""drugs"", ""lawsuit"", ""lawyer"", ""rampage"", ""scandal"", ""school-bus""]","[""Drama""]"
"[""alcoholism"", ""creative-block"", ""escape"", ""hallucination"", ""hospital"", ""robbery"", ""tavern"", ""writing""]","[""Drama""]"
"[""elf"", ""fantasy-world"", ""mission [quest]"", ""quest"", ""talisman"", ""wizard"", ""attack"", ""king"", ""star-crossed-lovers""]","[""Fantasy"", ""Epic""]"
"[""bank-robbery"", ""magician [performer]"", ""illusion"", ""magic"", ""robbery""]","[""Thriller""]"
"[""ring [jewelry]"", ""fantasy-world"", ""adversity"", ""gathering"", ""good-vs-evil"", ""power-hungry"", ""destruction-of-mankind"", ""doom"", ""group"", ""hardships"", ""one-against-odds"", ""proving-oneself"", ""quest"", ""villain"", ""wizard"", ""dwarf"", ""elf"", ""enchanted-forest"", ""on-the-road""]","[""Fantasy"", ""Epic""]"
"[""wizard"", ""enemy"", ""magic"", ""school"", ""teacher""]","[""Fantasy""]"
"[""boarding-school"", ""supernatural-powers"", ""wizard"", ""black-magic"", ""witch"", ""witchcraft"", ""dragon"", ""mermaid""]","[""Fantasy"", ""Children's/Family""]"
"[""""]","[""Comedy"", ""Drama""]"
"[""magic"", ""wizard"", ""boarding-school"", ""orphan"", ""owl"", ""centaur"", ""destiny"", ""fantasy-world"", ""hero"", ""mysticism"", ""power"", ""sorcerer"", ""spell [magic]"", ""supernatural-powers"", ""witchcraft"", ""chess"", ""dragon"", ""mystery  [whodunit]"", ""child-abuse""]","[""Fantasy"", ""Children's/Family""]"
"[""spell [magic]"", ""wizard"", ""castle"", ""hidden-identity"", ""housekeeper"", ""witch""]","[""Fantasy""]"
"[""ring [jewelry]"", ""battle [war]"", ""king"", ""elf"", ""journey"", ""mission [quest]"", ""quest"", ""wizard"", ""ghost"", ""undead"", ""witch""]","[""Fantasy"", ""Epic""]"
"[""magic"", ""boarding-school"", ""wizard"", ""friendship"", ""monster"", ""supernatural-powers"", ""childhood-adventures"", ""witchcraft""]","[""Children's/Family"", ""Fantasy""]"
"[""adventure"", ""dragon"", ""elf"", ""jewel"", ""odyssey"", ""quest"", ""ring [jewelry]"", ""shapeshifter"", ""spider""]","[""Action"", ""Fantasy""]"
"[""battle [war]"", ""crusade"", ""mission [quest]"", ""soldier""]","[""Action"", ""Fantasy"", ""Science"", ""Fiction""]"
"[""academy"", ""ancient"", ""boy"", ""courage"", ""evil"", ""grandfather"", ""Japan"", ""journey"", ""knight"", ""medieval"", ""story""]","[""Fantasy""]"
"[""boarding-school"", ""wizard"", ""anger"", ""magic"", ""fugitive"", ""prison-escape"", ""serial-killer"", ""werewolf"", ""witchcraft""]","[""Children's/Family"", ""Fantasy""]"
"[""divine-intervention"", ""God"", ""power"", ""clerk"", ""magic"", ""miracle"", ""supernatural"", ""Utopia"", ""wish"", ""wish-fulfillment"", ""department-store"", ""palace""]","[""Fantasy""]"
"[""magician [performer]""]","[""Drama"", ""Romance""]"
"[""magic"", ""rival"", ""secrets""]","[""Thriller""]"
"[""magic"", ""mentor"", ""power"", ""sorcerer"", ""surgeon"", ""tutelage"", ""universe"", ""wizard""]","[""Action"", ""Fantasy""]"
"[""boarding-school"", ""magic"", ""witchcraft"", ""wizard""]","[""Children's/Family"", ""Fantasy""]"
"[""magician [performer]""]","[""Action"", ""Thriller""]"
"[""lawyer"", ""investigation"", ""mass-murder"", ""drugs"", ""family"", ""killing"", ""maniac"", ""murder"", ""Satanism"", ""weapons""]","[""Drama""]"
"[""draft-dodger"", ""freedom"", ""con/scam"", ""friendship"", ""frontier"", ""hanging"", ""loyalty"", ""on-the-road"", ""outlaw [Western]"", ""robbery"", ""west""]","[""Drama"", ""Western""]"
"[""capture"", ""marshal"", ""outlaw [Western]"", ""cowboy"", ""escape"", ""hideout"", ""infamy"", ""invasion"", ""lynching"", ""trial [courtroom]"", ""girlfriend"", ""loot"", ""release"", ""revenge""]","[""Western""]"
"[""misfit"", ""murder"", ""multiple-personality"", ""psychopath"", ""beach-party"", ""high-school"", ""mother"", ""surfing""]","[""Comedy""]"
"[""blood"", ""duo"", ""homicide"", ""killing-spree"", ""murder"", ""police"", ""sex"", ""women""]","[""Crime""]"
"[""on-the-run"", ""crime-spree"", ""robbery"", ""sharpshooter"", ""circus-performer"", ""girlfriend"", ""sociopath""]","[""Crime""]"
"[""capital-punishment"", ""death"", ""death-row"", ""execution"", ""justice"", ""prison"", ""punishment""]","[""Culture"", ""&"", ""Society""]"
"[""terrorism"", ""underground [counterculture]"", ""archival-footage"", ""crime-spree"", ""extremist"", ""kidnapping"", ""media-circus"", ""notoriety"", ""robbery"", ""violence""]","[""History""]"
"[""killing"", ""serial-killer"", ""violence"", ""brutality"", ""cameraman"", ""crime-spree"", ""France"", ""nudity"", ""sex"", ""robbery""]","[""Comedy"", ""Drama""]"
"[""crime-spree"", ""bank-robbery"", ""American [nationality]"", ""gangster"", ""getaway-car"", ""on-the-road"", ""bloodshed""]","[""Crime""]"
"[""police"", ""convict"", ""escape"", ""escaped-convict"", ""fugitive"", ""on-the-road"", ""on-the-run""]","[""Drama""]"
"[""killing-spree"", ""on-the-road"", ""diary"", ""badlands"", ""teenagers""]","[""Crime""]"
"[""gigolo"", ""killing-spree"", ""nurse"", ""con/scam"", ""bride""]","[""Crime""]"
"[""gangster"", ""assassination"", ""humor"", ""Ireland"", ""menage-a-trois"", ""police-detective""]","[""Crime""]"
"[""gangster"", ""mob-boss"", ""father"", ""sister"", ""suicide""]","[""Crime""]"
"[""couple"", ""escape"", ""prison""]","[""Drama""]"
"[""politics"", ""bourgeois"", ""car"", ""collision"", ""countryside"", ""family"", ""on-the-road"", ""society"", ""traffic"", ""traffic-jam"", ""weekend""]","[""Avant-garde"", ""/"", ""Experimental""]"
"[""America"", ""anarchy"", ""family"", ""community"", ""mask [disguise]"", ""siege""]","[""Thriller""]"
"[""America"", ""killing"", ""mass-media"", ""media"", ""media-circus"", ""misfit"", ""sensationalism"", ""tabloid"", ""television""]","[""Comedy""]"
