"[""boss [employer]"", ""boyfriend"", ""break-up [romantic]"", ""dissatisfaction"", ""girlfriend"", ""lecher"", ""revenge"", ""uncertainty""]","""Looking For Love"""," ""Single Life"""," ""Twentysomething Life""",,,,,,,,,,,
"[""childhood-sweetheart"", ""couple"", ""disapproval"", ""folk-tales"", ""hometown"", ""outlaw [Western]"", ""rampage""]","""Class Differences"""," ""Forbidden Love""",,,,,,,,,,,,
"[""coming-of-age"", ""sex"", ""daughter"", ""extramarital-affair"", ""generation-gap"", ""love-triangle"", ""May-December-romance"", ""mother"", ""plastic"", ""bus"", ""wedding"", ""swimming-pool"", ""graduation"", ""promiscuity""]","""Age Disparity Romance"""," ""Love Triangles"""," ""Sexual Awakening"""," ""Generation Gap"""," ""Suburban Dysfunction"""," ""Dropping Out"""," ""Existential Crisis"""," ""Forbidden Love"""," ""Infidelity""",,,,,
"[""actress"", ""airplane"", ""driver"", ""eccentric"", ""Hollywood"", ""romance""]","""Filmmaking"""," ""Forbidden Love"""," ""Tortured Genius""",,,,,,,,,,,
"[""forbidden-love"", ""holiday"", ""Mexican [nationality]""]","""Forbidden Love"""," ""Love Triangles""",,,,,,,,,,,,
"[""kabuki"", ""actor"", ""forbidden-love"", ""servant"", ""tragic-love"", ""class-consciousness""]","""Actor's Life"""," ""Forbidden Love"""," ""Star-Crossed Lovers"""," ""Down on Their Luck"""," ""Fathers and Sons""",,,,,,,,,
"[""""]","""Fighting the System"""," ""Forbidden Love"""," ""Race Relations"""," ""Social Injustice""",,,,,,,,,,
"[""forbidden-love"", ""priest"", ""Catholicism"", ""romance"", ""ranch"", ""reunion"", ""Outback""]","""Forbidden Love"""," ""Members of the Clergy"""," ""Star-Crossed Lovers""",,,,,,,,,,,
"[""seal"", ""fisherman"", ""transformation"", ""widow/widower"", ""beauty [physical]"", ""fishing-village"", ""shopkeeper"", ""blindness [physical]""]","""Metamorphosis"""," ""Forbidden Love""",,,,,,,,,,,,
"[""priest"", ""bishop"", ""Catholicism"", ""community"", ""corruption"", ""daughter"", ""excommunication"", ""guerrilla"", ""hospital"", ""lust"", ""Mexico"", ""money-laundering"", ""pregnancy"", ""restaurant"", ""woman""]","""Crisis of Conscience"""," ""Forbidden Love"""," ""Innocence Lost"""," ""Self-Destructive Romance"""," ""Social Injustice""",,,,,,,,,
"[""Argentina"", ""father"", ""maid"", ""murder""]","""Forbidden Love"""," ""Keeping a Secret"""," ""Obsessive Quests""",,,,,,,,,,,
"[""vampire"", ""forbidden-love"", ""high-school"", ""small-town"", ""supernatural-powers"", ""tracking [following]"", ""single-parent""]","""Forbidden Love"""," ""Vampires""",,,,,,,,,,,,
"[""doctor"", ""interview"", ""mental-institution"", ""short-stories"", ""craziness"", ""inventor"", ""madness"", ""mental-illness"", ""mental-patient"", ""toymaker"", ""dismemberment"", ""grief"", ""missing-person"", ""psychiatry"", ""revenge"", ""schizophrenia"", ""wife""]","""Mad Scientists"""," ""Renegade Body Parts"""," ""Robots and Androids"""," ""Toys Come to Life""",,,,,,,,,,
"[""girl"", ""individuality"", ""sexuality""]","""Forbidden Love""",,,,,,,,,,,,,
"[""body-parts"", ""accident"", ""car-crash"", ""limb"", ""murder"", ""operation"", ""psychiatrist"", ""revenge"", ""serial-killer"", ""surgery"", ""transplant"", ""dismemberment"", ""experiment"", ""investigation"", ""nightmare"", ""possession"", ""science-runs-amok"", ""chase""]","""Renegade Body Parts""",,,,,,,,,,,,,
"[""demon"", ""brother"", ""demonic-possession"", ""ghost"", ""killing"", ""possession"", ""resurrection"", ""sacrifice"", ""Satanism"", ""sorcerer"", ""uncle""]","""Cannibals"""," ""Renegade Body Parts""",,,,,,,,,,,,
"[""brain"", ""possession"", ""scientist"", ""accident"", ""daughter"", ""financier"", ""laboratory"", ""manipulation"", ""murder"", ""obsession"", ""plane-crash"", ""revenge"", ""tycoon"", ""transplant"", ""afterlife""]","""Renegade Body Parts""",,,,,,,,,,,,,
"[""body-parts"", ""hands"", ""severed"", ""beneficiary"", ""concert-pianist"", ""contempt"", ""inheritance"", ""mansion"", ""pianist"", ""revenge"", ""secretary"", ""will [document]"", ""investigation"", ""piano""]","""Renegade Body Parts""",,,,,,,,,,,,,
"[""body-parts"", ""brain"", ""business"", ""curse"", ""financier"", ""future"", ""head [body part]"", ""help"", ""mysticism"", ""prediction"", ""psychic"", ""revival [performance]"", ""running"", ""scientist"", ""supernatural"", ""surgery"", ""transplant"", ""tumor"", ""man"", ""power""]","""Renegade Body Parts""",,,,,,,,,,,,,
"[""artist"", ""doll"", ""murder"", ""revenge"", ""sculpture"", ""rage"", ""lure [tempt]""]","""Demonic Possession"""," ""Hide the Dead Body"""," ""Renegade Body Parts""",,,,,,,,,,,
"[""experiment"", ""mad-scientist"", ""reanimation"", ""bat [animal]"", ""corpse"", ""death"", ""jealousy"", ""laboratory"", ""revenge"", ""science-runs-amok"", ""serum"", ""girlfriend"", ""life"", ""zombie"", ""massacre"", ""rampage""]","""Experiments Gone Awry"""," ""Mad Scientists"""," ""Mutants"""," ""Renegade Body Parts"""," ""Zombies""",,,,,,,,,
"[""cabin"", ""chainsaw"", ""demonic-possession"", ""forest"", ""gore"", ""invocation"", ""monster""]","""Curses and Spells"""," ""Demonic Possession"""," ""Renegade Body Parts""",,,,,,,,,,,
"[""blindness [physical]"", ""ESP (Extra Sensory Perception)"", ""eye"", ""operation"", ""transplant"", ""violinist"", ""vision [eyesight]""]","""Ghosts"""," ""Psychic Abilities"""," ""Renegade Body Parts"""," ""Woman In Jeopardy""",,,,,,,,,,
"[""brain"", ""financier"", ""mad-scientist"", ""laboratory-assistant"", ""mind-control"", ""revenge""]","""Mad Scientists"""," ""Mind Games"""," ""Psychic Abilities"""," ""Renegade Body Parts""",,,,,,,,,,
"[""coroner"", ""eye"", ""gas-station-attendant"", ""hair"", ""transplant"", ""accident"", ""baseball"", ""blindness [physical]"", ""clinic"", ""escape"", ""optometry"", ""serial-killer"", ""sociopath"", ""investigation"", ""machismo"", ""murder"", ""obsession"", ""killing""]","""Renegade Body Parts"""," ""Woman In Jeopardy"""," ""Serial Killers""",,,,,,,,,,,
"[""zombie"", ""cannibal"", ""cemetery"", ""chemicals"", ""medical"", ""medical-supplies"", ""military"", ""monster"", ""morgue"", ""punk"", ""reanimation"", ""survivor"", ""undead""]","""Cannibals"""," ""Renegade Body Parts"""," ""Zombies""",,,,,,,,,,,
"[""advertising"", ""advertising-agency"", ""advertising-campaign"", ""advertising-executive"", ""neck"", ""mental-health""]","""Office Politics"""," ""Renegade Body Parts""",,,,,,,,,,,,
"[""brain"", ""bully"", ""cemetery"", ""gasoline"", ""undead"", ""zombie"", ""corpse""]","""Zombies"""," ""Cannibals"""," ""Renegade Body Parts""",,,,,,,,,,,
"[""woman"", ""corneal-transplant"", ""eye"", ""clairvoyance"", ""vision [eyesight]"", ""ghost"", ""supernatural-powers""]","""Ghosts"""," ""Psychic Abilities"""," ""Renegade Body Parts"""," ""Woman In Jeopardy""",,,,,,,,,,
"[""military"", ""President"", ""military-crisis"", ""nuclear-weapon"", ""airplane"", ""bomb"", ""General"", ""mad-scientist"", ""pilot"", ""Soviet"", ""war"", ""paranoia"", ""politician"", ""mental-illness"", ""wheelchair""]","""Race Against Time"""," ""End of the World"""," ""Renegade Body Parts"""," ""War in the Sky""",,,,,,,,,,
"[""Frankenstein"", ""mad-scientist"", ""body-parts"", ""reanimation"", ""monster""]","""Experiments Gone Awry"""," ""Mad Scientists"""," ""Renegade Body Parts""",,,,,,,,,,,
"[""demonic-possession"", ""teenagers"", ""hands"", ""heavy-metal-music"", ""Satan"", ""crush"", ""zombie""]","""Renegade Body Parts"""," ""Demonic Possession""",,,,,,,,,,,,
"[""head [body part]"", ""body-parts"", ""mad-scientist"", ""brain"", ""decapitation"", ""experiment"", ""fiancee"", ""laboratory"", ""love"", ""science-runs-amok"", ""surgery"", ""telepathy"", ""transplant"", ""club [place]"", ""disfigurement"", ""monster"", ""mutant"", ""prostitute/prostitution"", ""mansion""]","""Mad Scientists"""," ""Renegade Body Parts"""," ""Woman In Jeopardy"""," ""Out For Revenge""",,,,,,,,,,
"[""bloodshed"", ""body-parts"", ""disembowelment"", ""dismemberment"", ""gore"", ""milquetoast"", ""monster"", ""undead"", ""zombie""]","""Cannibals"""," ""Mothers and Sons"""," ""Renegade Body Parts"""," ""Zombies""",,,,,,,,,,
"[""body-parts"", ""accident"", ""car"", ""injury"", ""killing"", ""maniac"", ""marriage"", ""mutant"", ""rampage"", ""revenge"", ""serial-killer"", ""slasher""]","""Renegade Body Parts""",,,,,,,,,,,,,
"[""alien [not human]"", ""con-artist"", ""girlfriend"", ""meteor"", ""warden"", ""bank-robbery""]","""Mutants"""," ""Renegade Body Parts""",,,,,,,,,,,,
"[""boxing"", ""trainer"", ""woman""]","""Unlikely Friendships"""," ""Boxers"""," ""Mentors"""," ""Redemption"""," ""Tomboys""",,,,,,,,,
"[""boxing"", ""champion"", ""heavyweight"", ""love"", ""trainer"", ""training-program"", ""underdog"", ""collector"", ""loan-shark""]","""Boxers"""," ""Underdogs"""," ""Redemption""",,,,,,,,,,,
"[""mother"", ""sister""]","""Hide the Dead Body"""," ""Keeping a Secret"""," ""Mothers and Daughters"""," ""Redemption""",,,,,,,,,,
"[""actor"", ""aging"", ""friendship"", ""generation-gap"", ""niece"", ""senior-citizen"", ""show-business""]","""Age Disparity Romance"""," ""Golden Years"""," ""Existential Crisis"""," ""Men's Friendship"""," ""Redemption""",,,,,,,,,
"[""soldier"", ""alien [not human]"", ""death"", ""ambush"", ""battlefield"", ""vision [mystical]"", ""coward"", ""battle [war]"", ""training""]","""Evil Aliens"""," ""Redemption"""," ""Time Travel""",,,,,,,,,,,
"[""imprisonment"", ""imprisonment-false"", ""murder"", ""prison-escape"", ""prison-official"", ""socialization"", ""social-outcast"", ""warden"", ""wife""]","""Miscarriage of Justice"""," ""Prison Life"""," ""Redemption"""," ""Unlikely Friendships"""," ""Escape From Prison""",,,,,,,,,
"[""abuse"", ""addiction"", ""drugs"", ""overdose"", ""pharmacist"", ""robbery"", ""self-discovery""]","""Drug Addiction"""," ""Redemption"""," ""Starting Over""",,,,,,,,,,,
"[""coming-of-age"", ""hero"", ""journey"", ""jungle"", ""king"", ""legacy"", ""lion"", ""throne"", ""villain"", ""warthog""]","""Haunted By the Past"""," ""Redemption"""," ""Death of a Parent"""," ""Fathers and Sons""",,,,,,,,,,
"[""coma"", ""editor"", ""fashion-industry"", ""memoir"", ""paralysis"", ""playboy"", ""rebound  [recovery]""]","""Redemption"""," ""Living With Disability"""," ""Doctors and Patients"""," ""Writer's Life""",,,,,,,,,,
"[""boxing"", ""brother"", ""champion"", ""redemption"", ""competition"", ""fight"", ""family"", ""love"", ""violence"", ""middle-age"", ""comedian"", ""girlfriend""]","""Boxers"""," ""Redemption"""," ""Sibling Relationships"""," ""All Washed Up"""," ""Domestic Abuse""",,,,,,,,,
"[""mental-retardation"", ""murder"", ""physical-abuse"", ""killing"", ""investigation"", ""reporter""]","""Haunted By the Past"""," ""Southern Gothic"""," ""Domestic Abuse"""," ""Mental Illness"""," ""Redemption""",,,,,,,,,
"[""music"", ""Americana"", ""community"", ""con/scam"", ""library"", ""loot"", ""love"", ""marching-band"", ""musical [play]"", ""romance"", ""traveling-salesman""]","""Cons and Scams"""," ""Mischievous Children"""," ""Mothers and Sons"""," ""Redemption"""," ""Single Parents"""," ""Small-Town Life""",,,,,,,,
"[""grief"", ""nightclub"", ""stripper"", ""audit"", ""tax-inspector""]","""Haunted By the Past"""," ""Voyeurs"""," ""Redemption""",,,,,,,,,,,
"[""criminal"", ""government"", ""group"", ""mission [quest]"", ""prisoner"", ""redemption"", ""scoundrel"", ""villain""]","""Criminal's Revenge"""," ""Death Row"""," ""Heroic Mission"""," ""Prison Life"""," ""Redemption"""," ""Women in Prison""",,,,,,,,
"[""alcoholism"", ""Santa-Claus"", ""burglary"", ""con-artist"", ""criminal"", ""detective"", ""mall""]","""Cons and Scams"""," ""Unlikely Friendships"""," ""Redemption""",,,,,,,,,,,
"[""alienation"", ""cancer"", ""crisis"", ""estrangement"", ""fate"", ""game-show"", ""love"", ""parent/child-relationship"", ""relationship"", ""responsibility""]","""Intersecting Lives"""," ""Fathers and Sons"""," ""Haunted By the Past"""," ""Fathers and Daughters"""," ""Redemption"""," ""Child Prodigies"""," ""Dysfunctional Families"""," ""Estrangement"""," ""Existential Crisis"""," ""Drug Addiction""",,,,
"[""Holocaust"", ""Jewish"", ""concentration-camp"", ""factory"", ""German [nationality]"", ""Nazi"", ""Polish  [nationality]"", ""rescue"", ""war"", ""ghetto"", ""survivor"", ""worker""]","""Crimes Against Humanity"""," ""Switching Sides"""," ""Redemption"""," ""Righting the Wronged""",,,,,,,,,,
"[""gunfighter"", ""bounty-hunter"", ""aging"", ""corruption"", ""outlaw [Western]"", ""retirement"", ""sheriff"", ""town"", ""west"", ""frontier"", ""killing"", ""past"", ""sidekick"", ""good-vs-evil"", ""prostitute/prostitution"", ""rampage"", ""farming""]","""Out For Revenge"""," ""Bounty Hunters"""," ""Sheriffs and Outlaws"""," ""Redemption""",,,,,,,,,,
"[""abuse"", ""friendship"", ""genius"", ""girlfriend"", ""man"", ""mathematics"", ""professor"", ""therapist""]","""Haunted By the Past"""," ""Underdogs"""," ""Class Differences"""," ""Child Prodigies"""," ""College Life"""," ""Mentors"""," ""Therapy"""," ""Redemption""",,,,,,
"[""Jewish"", ""Roman"", ""friendship"", ""mother"", ""redemption"", ""religion"", ""revenge"", ""sister"", ""governor"", ""leprosy"", ""chariot""]","""Faltering Friendships"""," ""Message From God"""," ""Redemption""",,,,,,,,,,,
"[""city"", ""accident"", ""alcoholism"", ""argument"", ""artist"", ""baking"", ""barnstorming"", ""big-city"", ""chauffeur"", ""clown"", ""conflict"", ""corpse"", ""daughter"", ""destruction"", ""doctor/nurse"", ""dog"", ""earthquake"", ""extramarital-affair"", ""father"", ""fishing"", ""girl"", ""harassment"", ""hospital"", ""jealousy"", ""killing"", ""mother"", ""party"", ""phone-sex"", ""picnic"", ""reunion"", ""secrets"", ""son"", ""songwriter"", ""suicide"", ""teenagers"", ""waiter""]","""Intersecting Lives"""," ""Crumbling Marriages"""," ""Redemption"""," ""Faltering Friendships"""," ""Fathers and Sons"""," ""Mothers and Daughters""",,,,,,,,
"[""friendship"", ""love-triangle"", ""love"", ""dog"", ""artist"", ""homosexual"", ""waiter""]","""Opposites Attract"""," ""Redemption"""," ""Age Disparity Romance"""," ""Looking For Love"""," ""Single Parents"""," ""Unlikely Friendships""",,,,,,,,
"[""actor"", ""Broadway"", ""career"", ""comeback"", ""comedy"", ""daughter"", ""ego"", ""Superhero"", ""supernatural-powers"", ""telekinesis""]","""Actor's Life"""," ""Down on Their Luck"""," ""Redemption"""," ""Underdogs""",,,,,,,,,,
"[""conversation"", ""flashback"", ""forest"", ""ghost"", ""investigation"", ""Japan"", ""killing"", ""murder"", ""outlaw [Western]"", ""rape"", ""trial [courtroom]"", ""truth"", ""witness""]","""Redemption""",,,,,,,,,,,,,
"[""accident"", ""addiction"", ""child"", ""disaster"", ""drowning"", ""drugs"", ""lawsuit"", ""lawyer"", ""rampage"", ""scandal"", ""school-bus""]","""Haunted By the Past"""," ""Fathers and Daughters"""," ""Death of a Child"""," ""Redemption"""," ""Infidelity""",,,,,,,,,
"[""alcoholism"", ""creative-block"", ""escape"", ""hallucination"", ""hospital"", ""robbery"", ""tavern"", ""writing""]","""Alcoholism"""," ""Rise and Fall Stories"""," ""Work Ethics"""," ""Redemption""",,,,,,,,,,
"[""elf"", ""fantasy-world"", ""mission [quest]"", ""quest"", ""talisman"", ""wizard"", ""attack"", ""king"", ""star-crossed-lovers""]","""Heroic Mission"""," ""Fantasy Lands"""," ""Race Against Time"""," ""Wizards and Magicians""",,,,,,,,,,
"[""bank-robbery"", ""magician [performer]"", ""illusion"", ""magic"", ""robbery""]","""Bank Robbery"""," ""Miraculous Events"""," ""Wizards and Magicians""",,,,,,,,,,,
"[""ring [jewelry]"", ""fantasy-world"", ""adversity"", ""gathering"", ""good-vs-evil"", ""power-hungry"", ""destruction-of-mankind"", ""doom"", ""group"", ""hardships"", ""one-against-odds"", ""proving-oneself"", ""quest"", ""villain"", ""wizard"", ""dwarf"", ""elf"", ""enchanted-forest"", ""on-the-road""]","""Heroic Mission"""," ""Wizards and Magicians"""," ""Fantasy Lands""",,,,,,,,,,,
"[""wizard"", ""enemy"", ""magic"", ""school"", ""teacher""]","""Boarding School Life"""," ""Wizards and Magicians""",,,,,,,,,,,,
"[""boarding-school"", ""supernatural-powers"", ""wizard"", ""black-magic"", ""witch"", ""witchcraft"", ""dragon"", ""mermaid""]","""Boarding School Life"""," ""Wizards and Magicians""",,,,,,,,,,,,
"[""""]","""Unlikely Friendships"""," ""Facing Death"""," ""Golden Years"""," ""Obsessive Quests"""," ""Wizards and Magicians""",,,,,,,,,
"[""magic"", ""wizard"", ""boarding-school"", ""orphan"", ""owl"", ""centaur"", ""destiny"", ""fantasy-world"", ""hero"", ""mysticism"", ""power"", ""sorcerer"", ""spell [magic]"", ""supernatural-powers"", ""witchcraft"", ""chess"", ""dragon"", ""mystery  [whodunit]"", ""child-abuse""]","""Wizards and Magicians"""," ""Boarding School Life"""," ""Heroic Mission"""," ""Witches""",,,,,,,,,,
"[""spell [magic]"", ""wizard"", ""castle"", ""hidden-identity"", ""housekeeper"", ""witch""]","""Wizards and Magicians"""," ""Curses and Spells"""," ""Journey of Self-Discovery"""," ""Witches""",,,,,,,,,,
"[""ring [jewelry]"", ""battle [war]"", ""king"", ""elf"", ""journey"", ""mission [quest]"", ""quest"", ""wizard"", ""ghost"", ""undead"", ""witch""]","""Heroic Mission"""," ""Curses and Spells"""," ""Fantasy Lands"""," ""Race Against Time"""," ""Wizards and Magicians""",,,,,,,,,
"[""magic"", ""boarding-school"", ""wizard"", ""friendship"", ""monster"", ""supernatural-powers"", ""childhood-adventures"", ""witchcraft""]","""Wizards and Magicians"""," ""Boarding School Life"""," ""Heroic Mission"""," ""Mischievous Children"""," ""Daring Rescues""",,,,,,,,,
"[""adventure"", ""dragon"", ""elf"", ""jewel"", ""odyssey"", ""quest"", ""ring [jewelry]"", ""shapeshifter"", ""spider""]","""Heroic Mission"""," ""Mythical Creatures"""," ""Wizards and Magicians""",,,,,,,,,,,
"[""battle [war]"", ""crusade"", ""mission [quest]"", ""soldier""]","""Heroic Mission"""," ""Wizards and Magicians""",,,,,,,,,,,,
"[""academy"", ""ancient"", ""boy"", ""courage"", ""evil"", ""grandfather"", ""Japan"", ""journey"", ""knight"", ""medieval"", ""story""]","""Curses and Spells"""," ""Discovering One's Heritage"""," ""Fantasy Lands"""," ""Great Battles"""," ""Heroic Mission"""," ""Journey of Self-Discovery"""," ""Mothers and Sons"""," ""Mythical Creatures"""," ""Protecting the Innocent"""," ""Unlikely Heroes"""," ""Wizards and Magicians""",,,
